root_label,display,system_key,horizon,candidate_system_iqm,dense_system_iqm,ratio_to_dense,log10_ratio_to_dense
lista,LISTA,dysts:Hadley,3000,0.0786982891815049,0.09177884033748078,0.857477484920519,-0.06677727455417326
lista,LISTA,dysts:LuChenCheng,3000,0.023810653015971132,0.0832168092685086,0.28612792565914563,-0.5434397536319417
lista,LISTA,dysts:QiChen,3000,0.16652042205844603,0.7036039956978389,0.2366678175175654,-0.62586079414011
lista,LISTA,dysts:Sakarya,3000,0.5250298806599208,0.9189874274390084,0.5713134532460904,-0.24312554908534834
lista,LISTA,dysts:SanUmSrisuchinwong,3000,0.2387047718678202,0.4068213871547154,0.58675571001148,-0.2315426753733219
lista,LISTA,dysts:ShimizuMorioka,3000,0.03738593044025552,0.06579638485397607,0.5682064527287822,-0.24549383860218726
lista,LISTA,dysts:WangSun,3000,0.8348675966262817,1.4852567911148071,0.562103201022663,-0.2501839415127541
lista,LISTA,dysts:Chua,4000,0.037809120225054824,0.11857637975897105,0.31885878369628945,-0.49640161487466794
lista,LISTA,dysts:Dadras,4000,0.6855026313236782,1.2399299485342843,0.5528559352357024,-0.25738802363805974
lista,LISTA,dysts:DequanLi,4000,0.2481766981737954,0.4527665504387447,0.5481339068296996,-0.26111333222158445
lista,LISTA,dysts:Hadley,4000,0.1474792797650609,0.16126293476138795,0.9145268252948392,-0.038803551087881576
lista,LISTA,dysts:LuChenCheng,4000,0.04636441171169275,0.12619167992046898,0.36741258806375704,-0.43484596824530514
lista,LISTA,dysts:QiChen,4000,0.3646620682307652,1.1026007618222917,0.3307290189316398,-0.4805276974087407
lista,LISTA,dysts:Sakarya,4000,0.901514640876225,1.2937675288745336,0.6968134697741759,-0.1568834627764317
lista,LISTA,dysts:SanUmSrisuchinwong,4000,0.5164207475525993,0.7841893264225551,0.6585409035194256,-0.18141724481597363
lista,LISTA,dysts:ShimizuMorioka,4000,0.12209840651069363,0.22395080753735133,0.545201903281057,-0.2634426367276469
lista,LISTA,dysts:WangSun,4000,1.452980637550354,2.040542875017439,0.7120559216566016,-0.147485897496316
lista,LISTA,dysts:Chua,5000,0.06319315997617583,0.21363757124968938,0.29579609806703283,-0.5290075592070549
lista,LISTA,dysts:Dadras,5000,1.057684404509408,1.6712915216173445,0.6328545264717578,-0.1986961092739387
lista,LISTA,dysts:DequanLi,5000,0.44963587181908743,0.8335135919707162,0.5394463583443094,-0.2680517343606808
lista,LISTA,dysts:Hadley,5000,0.24271233592714578,0.25506724842957085,0.9515621367365144,-0.021562847145016314
lista,LISTA,dysts:LuChenCheng,5000,0.07414182381970537,0.20063637835638862,0.369533304115009,-0.43234641480209113
lista,LISTA,dysts:QiChen,5000,0.5637009825025286,1.475971255983625,0.3819186723435639,-0.4180291080641385
lista,LISTA,dysts:Sakarya,5000,1.2597938861165727,1.6969769171306066,0.7423753814204731,-0.12937643858137868
lista,LISTA,dysts:SanUmSrisuchinwong,5000,0.8236418110983712,1.2132920282227653,0.6788487783150152,-0.16822695923600375
lista,LISTA,dysts:ShimizuMorioka,5000,0.3063695856503078,0.514841513974326,0.5950755277780218,-0.22542790953944195
lista,LISTA,dysts:WangSun,5000,2.0525612149919783,2.677452462060111,0.7666097695765165,-0.11542565045326042
lista_bd,LISTA-BD,dysts:Chua,100,6.0770703255132374e-05,0.00011367587181403259,0.5345963244913562,-0.27197403147287763
lista_bd,LISTA-BD,dysts:Dadras,100,0.0003254567522422143,0.0007269466212683999,0.44770378280917905,-0.3490092360918464
lista_bd,LISTA-BD,dysts:DequanLi,100,0.00020281293628998572,0.0004072439727938285,0.49801335277873315,-0.3027590127415294
lista_bd,LISTA-BD,dysts:Hadley,100,0.00016988218703767143,0.0003209318082163857,0.529340447685166,-0.2762649196582194
lista_bd,LISTA-BD,dysts:LuChenCheng,100,8.660046400368677e-05,0.00013874083379046198,0.6241887239518686,-0.20468408118448692
lista_bd,LISTA-BD,dysts:QiChen,100,0.00014840790078902855,0.0008931479283740858,0.16616273304154094,-0.779466373146654
lista_bd,LISTA-BD,dysts:Sakarya,100,0.0009363548431012714,0.006908113427925799,0.1355442195427902,-0.8679189987341662
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,100,0.00020302762485302858,0.0005597402840586142,0.3627175506842173,-0.4404314298595967
lista_bd,LISTA-BD,dysts:ShimizuMorioka,100,8.429361696471232e-05,0.0001380290164628504,0.6106949040486671,-0.2141757039647987
lista_bd,LISTA-BD,dysts:WangSun,100,0.0011575852653809573,0.0008310555796404571,1.3929095643419758,0.14392292045682678
lista_bd,LISTA-BD,dysts:Chua,500,0.0005831825630073429,0.0018645639730882856,0.3127715495014178,-0.5047727583503177
lista_bd,LISTA-BD,dysts:Dadras,500,0.00654394898031433,0.011152160087866386,0.586787575568807,-0.23151909032812867
lista_bd,LISTA-BD,dysts:DequanLi,500,0.0032811944838612712,0.0051409941765346145,0.6382412372373125,-0.19501513914902505
lista_bd,LISTA-BD,dysts:Hadley,500,0.002654691326564929,0.0036186023415730995,0.7336233926745502,-0.13452682899084334
lista_bd,LISTA-BD,dysts:LuChenCheng,500,0.0012425357875014572,0.002529834047891157,0.49115308118223083,-0.3087831271211428
lista_bd,LISTA-BD,dysts:QiChen,500,0.0022526010704625285,0.011720293134983042,0.19219664939428052,-0.7162541877510266
lista_bd,LISTA-BD,dysts:Sakarya,500,0.016760978648172914,0.05689595879188601,0.294589967443579,-0.5307820475751415
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,500,0.0028969283282224007,0.006533596232267314,0.4433895553440249,-0.35321454150994175
